distance,elevation,terrain,dangerous,risk
33,1500,paved,0,40
33,1500,sandy,0,40
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
1,0,rocky,0,41
19,2400,dirt,0,41
21,2100,dirt,0,41
21,2100,dirt,0,41
22,1800,dirt,0,41
22,1800,dirt,0,41
22,1800,dirt,0,41
24,1500,dirt,0,41
25,1200,dirt,0,41
25,1200,dirt,0,41
25,1200,dirt,0,41
27,900,dirt,0,41
27,900,dirt,0,41
28,600,dirt,0,41
28,2700,paved,0,41
28,2700,paved,0,41
28,2700,paved,0,41
29,2400,paved,0,41
29,2400,sandy,0,41
30,300,dirt,0,41
31,2100,paved,0,41
31,2100,sandy,0,41
32,1800,sandy,0,41
34,1500,paved,0,41
34,1500,sandy,0,41
35,1200,sandy,0,41
40,300,paved,0,41
41,0,paved,0,41
41,0,paved,0,41
41,0,sandy,0,41
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
1,300,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
2,0,rocky,0,42
19,2700,dirt,0,42
19,2700,dirt,0,42
20,2400,dirt,0,42
20,2400,dirt,0,42
20,2400,dirt,0,42
20,2400,dirt,0,42
22,2100,dirt,0,42
23,1800,dirt,0,42
26,1200,dirt,0,42
26,1200,dirt,0,42
28,900,dirt,0,42
28,900,dirt,0,42
29,600,dirt,0,42
29,600,dirt,0,42
29,2700,paved,0,42
29,2700,paved,0,42
29,2700,sandy,0,42
30,2400,paved,0,42
30,2400,paved,0,42
30,2400,sandy,0,42
31,300,dirt,0,42
33,1800,sandy,0,42
35,1500,sandy,0,42
36,1200,sandy,0,42
36,1200,sandy,0,42
38,900,paved,0,42
38,900,sandy,0,42
39,600,paved,0,42
39,600,paved,0,42
42,0,paved,0,42
42,0,sandy,0,42
2,300,rocky,0,43
2,300,rocky,0,43
2,300,rocky,0,43
2,300,rocky,0,43
2,300,rocky,0,43
2,300,rocky,0,43
2,300,rocky,0,43
2,300,rocky,0,43
2,300,rocky,0,43
2,300,rocky,0,43
2,300,rocky,0,43
2,300,rocky,0,43
2,300,rocky,0,43
2,300,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
3,0,rocky,0,43
21,2400,dirt,0,43
21,2400,dirt,0,43
23,2100,dirt,0,43
24,1800,dirt,0,43
24,1800,dirt,0,43
26,1500,dirt,0,43
26,1500,dirt,0,43
27,1200,dirt,0,43
27,1200,dirt,0,43
27,1200,dirt,0,43
29,900,dirt,0,43
29,900,dirt,0,43
29,900,dirt,0,43
30,600,dirt,0,43
30,600,dirt,0,43
30,600,dirt,0,43
30,600,dirt,0,43
30,2700,paved,0,43
30,2700,paved,0,43
30,2700,sandy,0,43
30,2700,sandy,0,43
30,2700,sandy,0,43
31,2400,sandy,0,43
33,0,dirt,0,43
33,2100,paved,0,43
33,2100,paved,0,43
34,1800,sandy,0,43
39,900,paved,0,43
39,900,paved,0,43
40,600,paved,0,43
43,0,paved,0,43
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
3,300,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
4,0,rocky,0,44
21,2700,dirt,0,44
22,2400,dirt,0,44
24,2100,dirt,0,44
25,1800,dirt,0,44
25,1800,dirt,0,44
28,1200,dirt,0,44
28,1200,dirt,0,44
30,900,dirt,0,44
30,900,dirt,0,44
31,2700,paved,0,44
31,2700,paved,0,44
32,2400,paved,0,44
37,1500,sandy,0,44
38,1200,sandy,0,44
38,1200,sandy,0,44
38,1200,sandy,0,44
40,900,sandy,0,44
41,600,paved,0,44
43,300,paved,0,44
44,0,sandy,0,44
4,300,rocky,0,45
4,300,rocky,0,45
4,300,rocky,0,45
4,300,rocky,0,45
4,300,rocky,0,45
4,300,rocky,0,45
4,300,rocky,0,45
4,300,rocky,0,45
4,300,rocky,0,45
4,300,rocky,0,45
4,300,rocky,0,45
4,300,rocky,0,45
4,300,rocky,0,45
4,300,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
5,0,rocky,0,45
22,2700,dirt,0,45
22,2700,dirt,0,45
23,2400,dirt,0,45
25,2100,dirt,0,45
26,1800,dirt,0,45
26,1800,dirt,0,45
28,1500,dirt,0,45
29,1200,dirt,0,45
29,1200,dirt,0,45
31,900,dirt,0,45
32,600,dirt,0,45
32,2700,sandy,0,45
33,2400,paved,0,45
33,2400,paved,0,45
34,300,dirt,0,45
38,1500,sandy,0,45
39,1200,paved,0,45
39,1200,sandy,0,45
42,600,sandy,0,45
44,300,sandy,0,45
45,0,sandy,0,45
5,300,rocky,0,46
5,300,rocky,0,46
5,300,rocky,0,46
5,300,rocky,0,46
5,300,rocky,0,46
5,300,rocky,0,46
5,300,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
6,0,rocky,0,46
23,2700,dirt,0,46
23,2700,dirt,0,46
23,2700,dirt,0,46
24,2400,dirt,0,46
26,2100,dirt,0,46
26,2100,dirt,0,46
27,1800,dirt,0,46
27,1800,dirt,0,46
29,1500,dirt,0,46
30,1200,dirt,0,46
32,900,dirt,0,46
33,2700,paved,0,46
33,2700,sandy,0,46
33,2700,sandy,0,46
33,2700,sandy,0,46
39,1500,sandy,0,46
40,1200,paved,0,46
42,900,paved,0,46
42,900,paved,0,46
42,900,paved,0,46
42,900,sandy,0,46
43,600,paved,0,46
43,600,paved,0,46
43,600,paved,0,46
45,300,paved,0,46
6,300,rocky,0,47
6,300,rocky,0,47
6,300,rocky,0,47
6,300,rocky,0,47
6,300,rocky,0,47
6,300,rocky,0,47
6,300,rocky,0,47
6,300,rocky,0,47
6,300,rocky,0,47
6,300,rocky,0,47
6,300,rocky,0,47
6,300,rocky,0,47
6,300,rocky,0,47
6,300,rocky,0,47
6,300,rocky,0,47
6,300,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
7,0,rocky,0,47
24,2700,dirt,0,47
24,2700,dirt,0,47
24,2700,dirt,0,47
24,2700,dirt,0,47
28,1800,dirt,0,47
30,1500,dirt,0,47
33,900,dirt,0,47
34,2700,sandy,0,47
35,2400,paved,0,47
37,0,dirt,0,47
40,1500,sandy,0,47
41,1200,sandy,0,47
44,600,sandy,0,47
46,300,sandy,0,47
47,0,sandy,0,47
7,300,rocky,0,48
7,300,rocky,0,48
7,300,rocky,0,48
7,300,rocky,0,48
7,300,rocky,0,48
7,300,rocky,0,48
7,300,rocky,0,48
7,300,rocky,0,48
7,300,rocky,0,48
7,300,rocky,0,48
7,300,rocky,0,48
7,300,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
8,0,rocky,0,48
25,2700,dirt,0,48
26,2400,dirt,0,48
28,2100,dirt,0,48
28,2100,dirt,0,48
29,1800,dirt,0,48
31,1500,dirt,0,48
32,1200,dirt,0,48
35,2700,sandy,0,48
35,2700,sandy,0,48
38,0,dirt,0,48
38,2100,sandy,0,48
39,1800,sandy,0,48
41,1500,sandy,0,48
42,1200,sandy,0,48
42,1200,sandy,0,48
44,900,sandy,0,48
44,900,sandy,0,48
45,600,paved,0,48
45,600,sandy,0,48
48,0,sandy,0,48
8,300,rocky,0,49
8,300,rocky,0,49
8,300,rocky,0,49
8,300,rocky,0,49
8,300,rocky,0,49
8,300,rocky,0,49
8,300,rocky,0,49
8,300,rocky,0,49
8,300,rocky,0,49
8,300,rocky,0,49
8,300,rocky,0,49
8,300,rocky,0,49
8,300,rocky,0,49
8,300,rocky,0,49
8,300,rocky,0,49
8,300,rocky,0,49
8,300,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
9,0,rocky,0,49
26,2700,dirt,0,49
26,2700,dirt,0,49
27,2400,dirt,0,49
27,2400,dirt,0,49
27,2400,dirt,0,49
29,2100,dirt,0,49
29,2100,dirt,0,49
30,1800,dirt,0,49
32,1500,dirt,0,49
36,600,dirt,0,49
36,2700,sandy,0,49
36,2700,sandy,0,49
37,2400,paved,0,49
37,2400,sandy,0,49
38,300,dirt,0,49
39,2100,sandy,0,49
40,1800,sandy,0,49
46,600,sandy,0,49
48,300,sandy,0,49
49,0,sandy,0,49
9,300,rocky,0,50
9,300,rocky,0,50
9,300,rocky,0,50
9,300,rocky,0,50
9,300,rocky,0,50
9,300,rocky,0,50
9,300,rocky,0,50
9,300,rocky,0,50
9,300,rocky,0,50
9,300,rocky,0,50
9,300,rocky,0,50
9,300,rocky,0,50
9,300,rocky,0,50
9,300,rocky,0,50
9,300,rocky,0,50
9,300,rocky,0,50
9,300,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
10,0,rocky,0,50
27,2700,dirt,0,50
28,2400,dirt,0,50
28,2400,dirt,0,50
30,2100,dirt,0,50
30,2100,dirt,0,50
34,1200,dirt,0,50
37,600,dirt,0,50
37,2700,paved,0,50
38,2400,paved,0,50
39,300,dirt,0,50
39,300,dirt,0,50
41,1800,sandy,0,50
43,1500,paved,0,50
46,900,sandy,0,50
47,600,paved,0,50
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
10,300,rocky,0,51
28,2700,dirt,0,51
28,2700,dirt,0,51
28,2700,dirt,0,51
29,2400,dirt,0,51
32,1800,dirt,0,51
34,1500,dirt,0,51
35,1200,dirt,0,51
37,900,dirt,0,51
38,2700,sandy,0,51
39,2400,sandy,0,51
41,0,dirt,0,51
41,2100,paved,0,51
41,2100,paved,0,51
45,1200,sandy,0,51
47,900,sandy,0,51
48,600,paved,0,51
51,0,paved,0,51
11,300,rocky,0,52
11,300,rocky,0,52
11,300,rocky,0,52
12,0,rocky,0,52
12,0,rocky,0,52
29,2700,dirt,0,52
29,2700,dirt,0,52
30,2400,dirt,0,52
30,2400,dirt,0,52
30,2400,dirt,0,52
35,1500,dirt,0,52
40,2400,paved,0,52
42,0,dirt,0,52
42,2100,sandy,0,52
43,1800,paved,0,52
45,1500,paved,0,52
51,300,sandy,0,52
12,300,rocky,0,53
13,0,rocky,0,53
13,0,rocky,0,53
30,2700,dirt,0,53
31,2400,dirt,0,53
33,2100,dirt,0,53
39,900,dirt,0,53
39,900,dirt,0,53
41,2400,sandy,0,53
41,2400,sandy,0,53
41,2400,sandy,0,53
43,2100,paved,0,53
43,2100,paved,0,53
46,1500,paved,0,53
47,1200,paved,0,53
49,900,sandy,0,53
50,600,paved,0,53
50,600,sandy,0,53
53,0,sandy,0,53
13,300,rocky,0,54
13,300,rocky,0,54
13,300,rocky,0,54
14,0,rocky,0,54
14,0,rocky,0,54
32,2400,dirt,0,54
32,2400,dirt,0,54
32,2400,dirt,0,54
35,1800,dirt,0,54
38,1200,dirt,0,54
41,600,dirt,0,54
45,1800,paved,0,54
45,1800,sandy,0,54
11,900,rocky,0,55
12,600,rocky,0,55
12,600,rocky,0,55
12,600,rocky,0,55
14,300,rocky,0,55
15,0,rocky,0,55
15,0,rocky,0,55
35,2100,dirt,0,55
35,2100,dirt,0,55
36,1800,dirt,0,55
38,1500,dirt,0,55
41,900,dirt,0,55
41,900,dirt,0,55
42,600,dirt,0,55
42,2700,paved,0,55
42,2700,sandy,0,55
42,2700,sandy,0,55
44,300,dirt,0,55
45,0,dirt,0,55
45,0,dirt,0,55
45,0,dirt,0,55
45,2100,sandy,0,55
46,1800,sandy,0,55
49,1200,paved,0,55
49,1200,sandy,0,55
52,600,paved,0,55
52,600,sandy,0,55
54,300,paved,0,55
12,900,rocky,0,56
12,900,rocky,0,56
12,900,rocky,0,56
15,300,rocky,0,56
46,2100,paved,0,56
47,1800,sandy,0,56
52,900,sandy,0,56
53,600,paved,0,56
55,300,paved,0,56
55,300,paved,0,56
56,0,paved,0,56
56,0,paved,0,56
11,1200,rocky,0,57
11,1200,rocky,0,57
11,1200,rocky,0,57
13,900,rocky,0,57
13,900,rocky,0,57
14,600,rocky,0,57
16,300,rocky,0,57
17,0,rocky,0,57
35,2400,dirt,0,57
44,600,dirt,0,57
44,600,dirt,0,57
44,600,dirt,0,57
44,600,dirt,0,57
47,0,dirt,0,57
47,2100,sandy,0,57
50,1500,paved,0,57
50,1500,sandy,0,57
51,1200,paved,0,57
53,900,sandy,0,57
53,900,sandy,0,57
54,600,paved,0,57
54,600,sandy,0,57
11,1500,rocky,0,58
11,1500,rocky,0,58
12,1200,rocky,0,58
14,900,rocky,0,58
15,600,rocky,0,58
15,600,rocky,0,58
15,600,rocky,0,58
15,600,rocky,0,58
15,600,rocky,0,58
15,600,rocky,0,58
17,300,rocky,0,58
35,2700,dirt,0,58
38,2100,dirt,0,58
39,1800,dirt,0,58
41,1500,dirt,0,58
42,1200,dirt,0,58
42,1200,dirt,0,58
45,600,dirt,0,58
45,2700,sandy,0,58
45,2700,sandy,0,58
46,2400,sandy,0,58
46,2400,sandy,0,58
47,300,dirt,0,58
47,300,dirt,0,58
48,0,dirt,0,58
49,1800,paved,0,58
52,1200,sandy,0,58
54,900,paved,0,58
12,1500,rocky,0,59
12,1500,rocky,0,59
13,1200,rocky,0,59
13,1200,rocky,0,59
13,1200,rocky,0,59
15,900,rocky,0,59
15,900,rocky,0,59
15,900,rocky,0,59
16,600,rocky,0,59
16,600,rocky,0,59
19,0,rocky,0,59
19,0,rocky,0,59
45,900,dirt,0,59
49,2100,paved,0,59
49,2100,paved,0,59
52,1500,sandy,0,59
56,600,sandy,0,59
56,600,sandy,0,59
58,300,sandy,0,59
59,0,paved,0,59
59,0,paved,0,59
14,1200,rocky,0,60
14,1200,rocky,0,60
16,900,rocky,0,60
16,900,rocky,0,60
16,900,rocky,0,60
17,600,rocky,0,60
17,600,rocky,0,60
20,0,rocky,0,60
41,1800,dirt,0,60
50,2100,paved,0,60
51,1800,paved,0,60
53,1500,sandy,0,60
53,1500,sandy,0,60
57,600,sandy,0,60
11,0,paved,1,61
11,2100,rocky,0,61
11,2100,rocky,0,61
11,2100,rocky,0,61
11,0,sandy,1,61
11,0,sandy,1,61
12,1800,rocky,0,61
12,1800,rocky,0,61
14,1500,rocky,0,61
15,1200,rocky,0,61
15,1200,rocky,0,61
15,1200,rocky,0,61
17,900,rocky,0,61
18,600,rocky,0,61
18,600,rocky,0,61
21,0,rocky,0,61
48,600,dirt,0,61
48,2700,sandy,0,61
48,2700,sandy,0,61
48,2700,sandy,0,61
49,2400,sandy,0,61
50,300,dirt,0,61
51,0,dirt,0,61
51,2100,paved,0,61
51,2100,paved,0,61
51,2100,sandy,0,61
51,2100,sandy,0,61
55,1200,sandy,0,61
57,900,sandy,0,61
61,0,paved,0,61
61,0,sandy,0,61
11,300,paved,1,62
11,300,paved,1,62
11,300,sandy,1,62
11,300,sandy,1,62
12,0,paved,1,62
12,0,paved,1,62
12,2100,rocky,0,62
12,0,sandy,1,62
12,0,sandy,1,62
13,1800,rocky,0,62
18,900,rocky,0,62
19,600,rocky,0,62
19,600,rocky,0,62
19,600,rocky,0,62
21,300,rocky,0,62
21,300,rocky,0,62
21,300,rocky,0,62
21,300,rocky,0,62
22,0,rocky,0,62
22,0,rocky,0,62
39,2700,dirt,0,62
42,2100,dirt,0,62
45,1500,dirt,0,62
49,600,dirt,0,62
50,2400,sandy,0,62
50,2400,sandy,0,62
51,300,dirt,0,62
52,2100,sandy,0,62
52,2100,sandy,0,62
53,1800,paved,0,62
61,300,sandy,0,62
11,2400,rocky,0,63
13,0,paved,1,63
13,0,paved,1,63
13,0,paved,1,63
13,0,sandy,1,63
13,0,sandy,1,63
14,1800,rocky,0,63
17,1200,rocky,0,63
17,1200,rocky,0,63
19,900,rocky,0,63
19,900,rocky,0,63
20,600,rocky,0,63
22,300,rocky,0,63
23,0,rocky,0,63
23,0,rocky,0,63
44,1800,dirt,0,63
47,1200,dirt,0,63
50,2700,paved,0,63
51,2400,paved,0,63
59,900,paved,0,63
63,0,paved,0,63
11,600,paved,1,64
11,600,paved,1,64
11,600,sandy,1,64
12,2400,rocky,0,64
13,300,paved,1,64
13,300,paved,1,64
13,300,paved,1,64
13,300,sandy,1,64
14,2100,rocky,0,64
